City,Locality,rating,votes,cost,Total_Restaurants,votes_log,votes_per_restaurant,cost_per_vote,Cluster_ID,Strategic_Persona
Gurgaon,MG Road,3.1750000000000003,2301,883.3333333333334,24,7.741533589281828,95.875,0.3837242977121344,1,Emerging / Low Visibility ⚠️
Gurgaon,"MGF Mega City Mall, MG Road",3.65,4979,1400.0,4,8.513185170018698,1244.75,0.28112449799196787,3,High Demand Hotspot 🔥
Gurgaon,"MGF Metropolis Mall, MG Road",3.1999999999999997,290,550.0,6,5.673323267171493,48.333333333333336,1.8900343642611683,1,Emerging / Low Visibility ⚠️
Gurgaon,"MGF Metropolitan Mall, MG Road",3.2416666666666667,3653,835.4166666666666,24,8.203577736937952,152.20833333333334,0.22863072432037948,1,Emerging / Low Visibility ⚠️
Gurgaon,"Ninex City Mart Mall, Sohna Road",3.3499999999999996,199,975.0,2,5.298317366548036,99.5,4.875,1,Emerging / Low Visibility ⚠️
Gurgaon,Old Railway Road,3.091666666666667,587,426.3888888888889,36,6.376726947898627,16.305555555555557,0.7251511715797431,1,Emerging / Low Visibility ⚠️
Gurgaon,"Omaxe Celebration Mall, Sohna Road, Gurgaon",2.2,93,800.0,1,4.543294782270004,93.0,8.51063829787234,1,Emerging / Low Visibility ⚠️
Gurgaon,Omaxe Gurgaon Mall,3.3666666666666667,270,533.3333333333334,3,5.602118820879701,90.0,1.9680196801968022,1,Emerging / Low Visibility ⚠️
Gurgaon,"One Horizon Center, Golf Course Road",3.5625,361,1143.75,8,5.8916442118257715,45.125,3.1595303867403315,2,Premium Quality Zone 💎
Gurgaon,Palam Vihar,3.0125,181,393.75,16,5.204006687076795,11.3125,2.1634615384615383,1,Emerging / Low Visibility ⚠️
Gurgaon,"Park Inn, Sector 15, Gurgaon",3.2,13,1500.0,1,2.6390573296152584,13.0,107.14285714285714,0,Overpriced / Low Efficiency ❌
Gurgaon,"Park Plaza, Sushant Lok",3.5,562,2350.0,4,6.333279628139691,140.5,4.174067495559503,2,Premium Quality Zone 💎
Gurgaon,"Plaza Mall, MG Road",3.0,21,2000.0,1,3.091042453358316,21.0,90.9090909090909,0,Overpriced / Low Efficiency ❌
Gurgaon,"Qutab Plaza, DLF Phase 1",3.1076923076923078,545,496.15384615384613,13,6.302618975744905,41.92307692307692,0.9087066779374471,1,Emerging / Low Visibility ⚠️
Gurgaon,"Raheja Mall, Sohna Road",2.8333333333333335,203,600.0,3,5.318119993844216,67.66666666666667,2.9411764705882355,1,Emerging / Low Visibility ⚠️
Gurgaon,"Ramada Gurgaon Central, Sector 44",3.5,194,1500.0,1,5.272999558563747,194.0,7.6923076923076925,2,Premium Quality Zone 💎
Gurgaon,Sadar Bazar,3.1500000000000004,31,225.0,2,3.4657359027997265,15.5,7.03125,1,Emerging / Low Visibility ⚠️
Gurgaon,"Sahara Mall, MG Road",3.0,368,1200.0,2,5.910796644040527,184.0,3.252032520325203,1,Emerging / Low Visibility ⚠️
Gurgaon,Sector 12,3.0,12,850.0,2,2.5649493574615367,6.0,65.38461538461539,0,Overpriced / Low Efficiency ❌
Gurgaon,Sector 14,3.002222222222222,978,444.44444444444446,45,6.88653164253051,21.733333333333334,0.4539779820678697,1,Emerging / Low Visibility ⚠️
Gurgaon,Sector 15,3.0090909090909093,127,490.90909090909093,11,4.852030263919617,11.545454545454545,3.835227272727273,1,Emerging / Low Visibility ⚠️
Gurgaon,Sector 17,3.4,256,600.0,1,5.54907608489522,256.0,2.3346303501945527,1,Emerging / Low Visibility ⚠️
Gurgaon,Sector 21,3.175,95,525.0,4,4.564348191467836,23.75,5.46875,1,Emerging / Low Visibility ⚠️
Gurgaon,Sector 22,3.0,4,400.0,1,1.6094379124341003,4.0,80.0,0,Overpriced / Low Efficiency ❌
Gurgaon,Sector 23,3.2625,327,756.25,8,5.793013608384144,40.875,2.305640243902439,1,Emerging / Low Visibility ⚠️
Gurgaon,Sector 29,3.892105263157895,20881,1394.7368421052631,38,9.946642822850055,549.5,0.0667913438418381,2,Premium Quality Zone 💎
Gurgaon,Sector 30,3.9,341,1250.0,2,5.834810737062605,170.5,3.654970760233918,2,Premium Quality Zone 💎
Gurgaon,Sector 31,3.2,2267,429.03225806451616,31,7.7266536648476425,73.12903225806451,0.18916766228594187,1,Emerging / Low Visibility ⚠️
Gurgaon,Sector 39,3.0,11,325.0,2,2.4849066497880004,5.5,27.083333333333332,0,Overpriced / Low Efficiency ❌
Gurgaon,Sector 43,3.4333333333333336,361,533.3333333333334,3,5.8916442118257715,120.33333333333333,1.4732965009208103,1,Emerging / Low Visibility ⚠️
Gurgaon,Sector 45,3.1533333333333333,1010,490.0,15,6.918695219020472,67.33333333333333,0.4846686449060336,1,Emerging / Low Visibility ⚠️
Gurgaon,Sector 5,2.8,16,300.0,1,2.833213344056216,16.0,17.647058823529413,0,Overpriced / Low Efficiency ❌
Gurgaon,Sector 50,3.3,17,800.0,1,2.8903717578961645,17.0,44.44444444444444,0,Overpriced / Low Efficiency ❌
Gurgaon,Sector 54,3.15,253,1050.0,2,5.537334267018537,126.5,4.133858267716535,1,Emerging / Low Visibility ⚠️
Gurgaon,Sector 56,3.04,640,474.0,30,6.46302945692067,21.333333333333332,0.7394695787831513,1,Emerging / Low Visibility ⚠️
Gurgaon,Sector 57,3.0,118,450.0,2,4.77912349311153,59.0,3.7815126050420167,1,Emerging / Low Visibility ⚠️
Gurgaon,Sector 7,3.2399999999999998,431,410.0,10,6.068425588244111,43.1,0.9490740740740741,1,Emerging / Low Visibility ⚠️
Gurgaon,Sector 8,3.0,20,275.0,2,3.044522437723423,10.0,13.095238095238095,1,Emerging / Low Visibility ⚠️
Gurgaon,"Shopping Mall, DLF Phase 1",3.3666666666666667,571,391.6666666666667,6,6.349138991379798,95.16666666666667,0.6847319347319347,1,Emerging / Low Visibility ⚠️
Gurgaon,Sohna Road,3.261904761904762,2464,666.6666666666666,42,7.80994708647679,58.666666666666664,0.2704530087897228,1,Emerging / Low Visibility ⚠️
Gurgaon,South City 2,2.9,49,466.6666666666667,3,3.912023005428146,16.333333333333332,9.333333333333334,1,Emerging / Low Visibility ⚠️
Gurgaon,"Suncity Business Tower, Golf Course Road",3.95,1440,1200.0,2,7.273092595999522,720.0,0.8327550312283136,2,Premium Quality Zone 💎
Gurgaon,"Supermart 1, DLF Phase 4",3.7529411764705882,3427,700.0,17,8.13973227971767,201.58823529411765,0.20420070011668612,1,Emerging / Low Visibility ⚠️
Gurgaon,Sushant Lok,3.4960000000000004,1079,584.0,25,6.984716320118266,43.16,0.5407407407407407,1,Emerging / Low Visibility ⚠️
Gurgaon,"Sushant Shopping Arcade, Sushant Lok, Gurgaon",3.1944444444444446,598,555.5555555555555,18,6.395261598115449,33.22222222222222,0.9274717121127806,1,Emerging / Low Visibility ⚠️
Gurgaon,"The Bristol Hotel, DLF Phase 1",3.1666666666666665,126,2300.0,3,4.844187086458591,42.0,18.11023622047244,2,Premium Quality Zone 💎
Gurgaon,"The Claremont, MG Road",3.0,4,2500.0,1,1.6094379124341003,4.0,500.0,0,Overpriced / Low Efficiency ❌
Gurgaon,"The Galgotias, Sector 23",2.7,19,1500.0,1,2.995732273553991,19.0,75.0,0,Overpriced / Low Efficiency ❌
Gurgaon,"The Habitare Hotel, Sector 14",3.0,16,1200.0,2,2.833213344056216,8.0,70.58823529411765,0,Overpriced / Low Efficiency ❌
Gurgaon,"The Oberoi, Udyog Vihar",3.2,17,3000.0,1,2.8903717578961645,17.0,166.66666666666666,0,Overpriced / Low Efficiency ❌
Gurgaon,"The Pllazio Hotel, Sector 29",3.6,94,2500.0,1,4.553876891600541,94.0,26.31578947368421,2,Premium Quality Zone 💎
Gurgaon,"The Sapphire Mall, Sohna Road",3.3,96,650.0,1,4.574710978503383,96.0,6.701030927835052,1,Emerging / Low Visibility ⚠️
Gurgaon,"The Westin Gurgaon, Sector 29",3.8666666666666667,1056,3000.0,3,6.963189985870238,352.0,2.838221381267739,2,Premium Quality Zone 💎
Gurgaon,"The Westin Sohna Resort & Spa, Sohna Road",3.55,67,3000.0,2,4.219507705176107,33.5,44.11764705882353,2,Premium Quality Zone 💎
Gurgaon,"Trident, Udyog Vihar",3.4,63,2500.0,2,4.1588830833596715,31.5,39.0625,2,Premium Quality Zone 💎
Gurgaon,"Two Horizon Center, Golf Course Road",3.6666666666666665,156,1800.0,3,5.056245805348308,52.0,11.464968152866241,2,Premium Quality Zone 💎
Gurgaon,Udyog Vihar,3.023076923076923,153,646.1538461538462,13,5.0369526024136295,11.76923076923077,4.195804195804196,1,Emerging / Low Visibility ⚠️
Gurgaon,"Unitech Cyber Park, Sector 39, Gurgaon",3.4333333333333336,660,583.3333333333334,3,6.493753839851686,220.0,0.8825012607160868,1,Emerging / Low Visibility ⚠️
Gurgaon,"Unitech Infospace, Sector 21, Gurgaon",3.2181818181818183,970,522.7272727272727,22,6.878326468291325,44.09090909090909,0.5383391068252037,1,Emerging / Low Visibility ⚠️
Gurgaon,"Vivanta by Taj, Sector 44, Gurgaon",3.9,524,3750.0,2,6.263398262591624,262.0,7.142857142857143,2,Premium Quality Zone 💎
Gurgaon,"Vyapar Kendra, Palam Vihar",2.8333333333333335,63,308.3333333333333,6,4.1588830833596715,10.5,4.817708333333333,1,Emerging / Low Visibility ⚠️
Gurgaon,"Vyapar Kendra, Sushant Lok",3.1375,1496,390.625,16,7.311218384419629,93.5,0.260938543754175,1,Emerging / Low Visibility ⚠️
Gurgaon,"Woods Resort, Gurgaon",3.2,36,1300.0,1,3.6109179126442243,36.0,35.13513513513514,0,Overpriced / Low Efficiency ❌
Guwahati,"Anil Plaza, Christian Basti",4.25,754,1100.0,2,6.626717749249025,377.0,1.4569536423841059,2,Premium Quality Zone 💎
Guwahati,Chandmari,4.4,416,550.0,2,6.0330862217988015,208.0,1.3189448441247003,2,Premium Quality Zone 💎
Guwahati,Christian Basti,4.275,765,1275.0,4,6.641182169740591,191.25,1.664490861618799,2,Premium Quality Zone 💎
Guwahati,Dispur,4.1,124,500.0,1,4.8283137373023015,124.0,4.0,2,Premium Quality Zone 💎
Guwahati,Six Mile,4.0,28,500.0,1,3.367295829986474,28.0,17.24137931034483,2,Premium Quality Zone 💎
Guwahati,Ulubari,4.25,1101,1150.0,2,7.004881989712859,550.5,1.043557168784029,2,Premium Quality Zone 💎
Guwahati,Uzan Bazaar,4.02,822,510.0,5,6.71295620067707,164.4,0.6196840826245443,2,Premium Quality Zone 💎
Guwahati,Zoo Tiniali,4.225,954,750.0,4,6.86171134048073,238.5,0.7853403141361257,2,Premium Quality Zone 💎
Hyderabad,"12th Square Building, Banjara Hills",4.3,3374,1500.0,1,8.12415060330663,3374.0,0.4444444444444444,3,High Demand Hotspot 🔥
Hyderabad,Banjara Hills,4.800000000000001,2132,1650.0,2,7.665284718471351,1066.0,0.7735583684950773,3,High Demand Hotspot 🔥
Hyderabad,Gachibowli,3.8,144,1500.0,1,4.976733742420574,144.0,10.344827586206897,2,Premium Quality Zone 💎
Hyderabad,Hitech City,4.3,3235,1250.0,2,8.082093278178382,1617.5,0.3862793572311496,3,High Demand Hotspot 🔥
Hyderabad,Holiday Inn Express & Suites,4.3,860,1900.0,1,6.7580945044277305,860.0,2.2067363530778166,2,Premium Quality Zone 💎
Hyderabad,Jubilee Hills,4.385714285714285,11000,1285.7142857142858,7,9.305741456739435,1571.4285714285713,0.11687249211110678,3,High Demand Hotspot 🔥
Hyderabad,Kondapur,4.2,1859,1800.0,1,7.528331766707247,1859.0,0.967741935483871,3,High Demand Hotspot 🔥
Hyderabad,Madhapur,4.3,960,800.0,2,6.8679744089702925,480.0,0.8324661810613944,2,Premium Quality Zone 💎
Hyderabad,Ohri' Hitech City,4.1,571,1400.0,1,6.349138991379798,571.0,2.4475524475524475,2,Premium Quality Zone 💎
Indore,Bhawar Kuan,3.9,338,1075.0,2,5.82600010738045,169.0,3.1710914454277286,2,Premium Quality Zone 💎
Indore,HIG-LIG,4.1,152,250.0,1,5.030437921392435,152.0,1.6339869281045751,1,Emerging / Low Visibility ⚠️
Indore,"Infiniti Hotel, Vijay Nagar",4.1,37,1950.0,1,3.6375861597263857,37.0,51.31578947368421,2,Premium Quality Zone 💎
Indore,New Palasia,4.033333333333334,1138,966.6666666666666,3,7.037905963447182,379.3333333333333,0.848697688030436,2,Premium Quality Zone 💎
Indore,Old Palasia,3.9,710,825.0,2,6.566672429803241,355.0,1.160337552742616,2,Premium Quality Zone 💎
Indore,"Radisson Blu Hotel, Vijay Nagar",3.8,209,2000.0,1,5.3471075307174685,209.0,9.523809523809524,2,Premium Quality Zone 💎
Indore,"Sayaji Hotel, Vijay Nagar",4.3,334,1500.0,1,5.814130531825066,334.0,4.477611940298507,2,Premium Quality Zone 💎
Indore,Vijay Nagar,3.925,1518,750.0,8,7.325807502595773,189.75,0.4937458854509546,2,Premium Quality Zone 💎
Indore,YN Road,4.0,341,800.0,1,5.834810737062605,341.0,2.3391812865497075,2,Premium Quality Zone 💎
Jaipur,C Scheme,4.233333333333333,4171,1141.6666666666667,6,8.336150816120663,695.1666666666666,0.27364972834771495,2,Premium Quality Zone 💎
Jaipur,"Chokhi Dhani Village Resort, Tonk Road",4.3,1478,1600.0,1,7.2991214627108,1478.0,1.0818120351588911,3,High Demand Hotspot 🔥
Jaipur,Civil Lines,4.05,700,1250.0,2,6.55250788703459,350.0,1.783166904422254,2,Premium Quality Zone 💎
Jaipur,"Devraj Niwas, Bani Park",4.0,916,1800.0,1,6.821107472256465,916.0,1.9629225736095965,2,Premium Quality Zone 💎
Jaipur,"Holiday Inn Jaipur City Centre, Bais Godam",4.4,728,2400.0,2,6.591673732008658,364.0,3.292181069958848,2,Premium Quality Zone 💎
Jaipur,"Hotel Clarks Amer, Malviya Nagar",4.9,322,2000.0,1,5.777652323222656,322.0,6.191950464396285,2,Premium Quality Zone 💎
Jaipur,Lal Kothi,4.15,346,675.0,2,5.849324779946859,173.0,1.9452449567723342,2,Premium Quality Zone 💎
Jaipur,Malviya Nagar,4.3,798,800.0,1,6.683360945766275,798.0,1.0012515644555695,2,Premium Quality Zone 💎
Jaipur,Tonk Road,4.3,1121,1500.0,1,7.022868086082641,1121.0,1.3368983957219251,3,High Demand Hotspot 🔥
Jaipur,Vaishali Nagar,3.25,356,1100.0,2,5.877735781779639,178.0,3.081232492997199,1,Emerging / Low Visibility ⚠️
Jaipur,Vidhyadhar Nagar,3.7,112,800.0,1,4.727387818712341,112.0,7.079646017699115,1,Emerging / Low Visibility ⚠️
Kanpur,Arya Nagar,3.3,148,550.0,1,5.003946305945459,148.0,3.6912751677852347,1,Emerging / Low Visibility ⚠️
Kanpur,Ashok Nagar,3.733333333333333,172,733.3333333333334,3,5.153291594497779,57.333333333333336,4.238921001926783,1,Emerging / Low Visibility ⚠️
Kanpur,Hotel Royal Cliff,4.0,54,1500.0,1,4.007333185232471,54.0,27.272727272727273,2,Premium Quality Zone 💎
Kanpur,IIT Kanpur,3.5,43,600.0,1,3.784189633918261,43.0,13.636363636363637,1,Emerging / Low Visibility ⚠️
Kanpur,Mall Road,3.925,376,500.0,4,5.932245187448011,94.0,1.3262599469496021,1,Emerging / Low Visibility ⚠️
Kanpur,Parade,3.9,127,0.0,1,4.852030263919617,127.0,0.0,1,Emerging / Low Visibility ⚠️
Kanpur,"Rave 3, Tilak Nagar",3.9,86,1500.0,1,4.465908118654584,86.0,17.24137931034483,2,Premium Quality Zone 💎
Kanpur,"Rave Moti, Kakadeo",3.8,97,1000.0,1,4.584967478670572,97.0,10.204081632653061,2,Premium Quality Zone 💎
Kanpur,"Status Club, Kanpur Cantonment",4.3,155,1500.0,1,5.049856007249537,155.0,9.615384615384615,2,Premium Quality Zone 💎
Kanpur,Swaroop Nagar,3.6999999999999997,326,516.6666666666666,3,5.7899601708972535,108.66666666666667,1.5800203873598369,1,Emerging / Low Visibility ⚠️
Kanpur,"The Landmark Hotel, Mall Road",3.9,113,3000.0,1,4.736198448394496,113.0,26.31578947368421,2,Premium Quality Zone 💎
Kanpur,Tilak Nagar,3.7,160,1500.0,1,5.081404364984463,160.0,9.316770186335404,2,Premium Quality Zone 💎
Kanpur,"Z Square Mall, Mall Road",4.0,41,1400.0,1,3.7376696182833684,41.0,33.333333333333336,2,Premium Quality Zone 💎
Kochi,Chittoor Road,4.6,289,1000.0,1,5.66988092298052,289.0,3.4482758620689653,2,Premium Quality Zone 💎
Kochi,Edappally,4.1,943,475.0,2,6.8501261661455,471.5,0.503177966101695,2,Premium Quality Zone 💎
Kochi,Fort Kochi,4.2,659,600.0,1,6.492239835020471,659.0,0.9090909090909091,2,Premium Quality Zone 💎
Kochi,"Grand Hotel, MG Road",4.2,394,1000.0,1,5.978885764901122,394.0,2.5316455696202533,2,Premium Quality Zone 💎
Kochi,Kacheripady,4.066666666666666,736,900.0,3,6.602587892189336,245.33333333333334,1.2211668928086838,2,Premium Quality Zone 💎
Kochi,Kakkanad,3.8000000000000003,656,650.0,3,6.48768401848461,218.66666666666666,0.989345509893455,1,Emerging / Low Visibility ⚠️
Kochi,Kaloor,4.2,493,750.0,2,6.202535517187923,246.5,1.5182186234817814,2,Premium Quality Zone 💎
Kochi,"LuLu Mall, Edappally",4.25,1204,775.0,2,7.094234845924755,602.0,0.6431535269709544,2,Premium Quality Zone 💎
Kochi,Palarivattom,4.2,146,650.0,1,4.990432586778736,146.0,4.421768707482993,2,Premium Quality Zone 💎
Kochi,Panampilly Nagar,4.033333333333333,1318,700.0,3,7.1846291527173145,439.3333333333333,0.530705079605762,2,Premium Quality Zone 💎
Kochi,Vyttila,3.6,361,600.0,1,5.8916442118257715,361.0,1.6574585635359116,1,Emerging / Low Visibility ⚠️
Kolkata,"Acropolis Mall, Kasba",4.4,2048,1300.0,2,7.6251071482389,1024.0,0.634455832113226,3,High Demand Hotspot 🔥
Kolkata,Ballygunge,4.325,4232,1100.0,4,8.350666240520924,1058.0,0.25986298133711316,3,High Demand Hotspot 🔥
Kolkata,Camac Street Area,4.4,1484,1400.0,1,7.3031700512368,1484.0,0.9427609427609428,3,High Demand Hotspot 🔥
Kolkata,Elgin,4.0,911,1800.0,1,6.815639990074331,911.0,1.9736842105263157,2,Premium Quality Zone 💎
Kolkata,Golpark,4.2,2584,800.0,1,7.85748078694253,2584.0,0.30947775628626695,3,High Demand Hotspot 🔥
Kolkata,Kidderpore,4.6,1219,800.0,1,7.106606137727303,1219.0,0.6557377049180327,3,High Demand Hotspot 🔥
Kolkata,"Mani Square Mall, Kankurgachi",3.9,1064,1500.0,1,6.970730078143525,1064.0,1.408450704225352,3,High Demand Hotspot 🔥
Kolkata,Park Street Area,4.225,19079,1137.5,4,9.856395945002278,4769.75,0.05961740041928721,3,High Demand Hotspot 🔥
Kolkata,"Quest Mall, Ballygunge",4.4,2224,1900.0,1,7.707512194600341,2224.0,0.8539325842696629,3,High Demand Hotspot 🔥
Kolkata,"Sector 5, Salt Lake",4.25,7006,1550.0,2,8.854664928370534,3503.0,0.22120736406450692,3,High Demand Hotspot 🔥
Kolkata,"Silver Spring Arcade, Science City Area",4.1,1616,1600.0,1,7.388327859577107,1616.0,0.9894867037724181,3,High Demand Hotspot 🔥
Kolkata,Southern Avenue,4.0,1126,1000.0,1,7.027314514039777,1126.0,0.8873114463176575,3,High Demand Hotspot 🔥
Lucknow,Aminabad,4.9,1057,300.0,1,6.964135612418245,1057.0,0.2835538752362949,3,High Demand Hotspot 🔥
Lucknow,Gomti Nagar,4.116666666666666,3910,795.8333333333334,12,8.271548374755515,325.8333333333333,0.2034858944856388,2,Premium Quality Zone 💎
Lucknow,Hazratganj,4.166666666666667,1185,600.0,3,7.078341579557671,395.0,0.5059021922428331,2,Premium Quality Zone 💎
Lucknow,Lalbagh,4.2,762,1100.0,1,6.637258031284457,762.0,1.4416775884665793,2,Premium Quality Zone 💎
Lucknow,Renaissance Lucknow Hotel,4.2,149,2000.0,1,5.0106352940962555,149.0,13.333333333333334,2,Premium Quality Zone 💎
Lucknow,"Riverside Mall, Gomti Nagar",4.7,1069,1600.0,1,6.975413927455952,1069.0,1.4953271028037383,3,High Demand Hotspot 🔥
Lucknow,"Royal Inn, Hazratganj",4.2,411,1000.0,1,6.021023349349527,411.0,2.4271844660194173,2,Premium Quality Zone 💎
Lucknow,Sadar Bazaar,4.0,587,700.0,1,6.376726947898627,587.0,1.1904761904761905,2,Premium Quality Zone 💎
Ludhiana,"A Hotel, Gurdev Nagar",3.6,93,800.0,1,4.543294782270004,93.0,8.51063829787234,1,Emerging / Low Visibility ⚠️
Ludhiana,Aggar Nagar,3.5,17,1500.0,1,2.8903717578961645,17.0,83.33333333333333,0,Overpriced / Low Efficiency ❌
Ludhiana,BRS Nagar,4.1,191,1400.0,1,5.2574953720277815,191.0,7.291666666666667,2,Premium Quality Zone 💎
Ludhiana,Civil Lines,4.05,326,900.0,2,5.7899601708972535,163.0,2.7522935779816513,2,Premium Quality Zone 💎
Ludhiana,Gurdev Nagar,3.9,372,1200.0,3,5.921578419643816,124.0,3.2171581769436997,2,Premium Quality Zone 💎
Ludhiana,"Hyatt Regency, Rajguru Nagar",4.3,87,2000.0,1,4.477336814478207,87.0,22.727272727272727,2,Premium Quality Zone 💎
Ludhiana,"Main Market, Sarabha Nagar",4.08,966,1000.0,5,6.874198495453294,193.2,1.0341261633919339,2,Premium Quality Zone 💎
Ludhiana,PAU,3.5,116,1000.0,1,4.762173934797756,116.0,8.547008547008547,1,Emerging / Low Visibility ⚠️
Ludhiana,Rajguru Nagar,3.9,80,1400.0,1,4.394449154672439,80.0,17.28395061728395,2,Premium Quality Zone 💎
Ludhiana,Sarabha Nagar,4.2,210,800.0,1,5.351858133476067,210.0,3.7914691943127963,2,Premium Quality Zone 💎
Ludhiana,Shastri Nagar,4.6,196,800.0,1,5.2832037287379885,196.0,4.060913705583756,2,Premium Quality Zone 💎
Ludhiana,"Silver Arc Mall, Gurdev Nagar",3.8,53,1600.0,1,3.9889840465642745,53.0,29.62962962962963,2,Premium Quality Zone 💎
Ludhiana,"Westend Mall, Rajguru Nagar",3.9,154,1500.0,1,5.043425116919247,154.0,9.67741935483871,2,Premium Quality Zone 💎
Mangalore,Attavar,3.6,209,600.0,1,5.3471075307174685,209.0,2.857142857142857,1,Emerging / Low Visibility ⚠️
Mangalore,Balmatta,3.7142857142857144,1696,700.0,7,7.436617265234227,242.28571428571428,0.41249263406010606,1,Emerging / Low Visibility ⚠️
Mangalore,Bhavathi,4.2,281,500.0,1,5.641907070938114,281.0,1.7730496453900708,2,Premium Quality Zone 💎
Mangalore,"Goldfinch Hotel, Balmatta",3.5,183,1500.0,1,5.214935757608986,183.0,8.152173913043478,2,Premium Quality Zone 💎
Mangalore,Hampankatta,3.6,84,500.0,1,4.442651256490317,84.0,5.882352941176471,1,Emerging / Low Visibility ⚠️
Mangalore,KS Rao Nagar,3.7,173,1000.0,1,5.159055299214529,173.0,5.747126436781609,2,Premium Quality Zone 💎
Mangalore,Kadri,3.6999999999999997,644,783.3333333333334,3,6.4692503167957724,214.66666666666666,1.2144702842377262,1,Emerging / Low Visibility ⚠️
Mangalore,Kankanady,3.7,193,1600.0,1,5.267858159063328,193.0,8.24742268041237,2,Premium Quality Zone 💎
Mangalore,Kodailbail,4.1,245,800.0,1,5.5053315359323625,245.0,3.252032520325203,2,Premium Quality Zone 💎
Mangalore,Lalbagh,3.8499999999999996,484,700.0,2,6.184148890937483,242.0,1.443298969072165,2,Premium Quality Zone 💎
Mangalore,"The Ocean Pearl, Kodailbail",3.7,175,500.0,1,5.170483995038151,175.0,2.840909090909091,1,Emerging / Low Visibility ⚠️
Mohali,Sector 70,4.3,99,550.0,1,4.605170185988092,99.0,5.5,2,Premium Quality Zone 💎
Mumbai,Azad Nagar,4.0,5145,800.0,1,8.545974992841689,5145.0,0.1554605518849592,3,High Demand Hotspot 🔥
Mumbai,Borivali East,4.0,156,1000.0,1,5.056245805348308,156.0,6.369426751592357,2,Premium Quality Zone 💎
Mumbai,Borivali West,4.05,2253,925.0,2,7.720461694599722,1126.5,0.4103815439219166,3,High Demand Hotspot 🔥
Mumbai,Fort,4.2,1606,1500.0,1,7.382124365737512,1606.0,0.9334163036714375,3,High Demand Hotspot 🔥
Mumbai,"Hill Road, Bandra West",4.1,2040,1000.0,1,7.621195162809845,2040.0,0.4899559039686428,3,High Demand Hotspot 🔥
Mumbai,Juhu,3.8,617,1100.0,1,6.42648845745769,617.0,1.779935275080906,2,Premium Quality Zone 💎
Mumbai,"Linking Road, Bandra West",3.8,146,1000.0,1,4.990432586778736,146.0,6.802721088435374,2,Premium Quality Zone 💎
Mumbai,Lower Parel,4.133333333333334,6686,1233.3333333333333,3,8.80792062205398,2228.6666666666665,0.18443746572952494,3,High Demand Hotspot 🔥
Mumbai,"Majiwada, Thane West",3.9,317,1000.0,1,5.762051382780177,317.0,3.1446540880503147,2,Premium Quality Zone 💎
Mumbai,Malad West,4.333333333333333,3960,933.3333333333334,3,8.284251797621916,1320.0,0.23563073297988724,3,High Demand Hotspot 🔥
Mumbai,Powai,4.35,3425,1250.0,2,8.139148678884066,1712.5,0.36485697606538237,3,High Demand Hotspot 🔥
Mumbai,"Ramee Guestline Hotel, Juhu",4.0,536,1200.0,1,6.285998094508865,536.0,2.2346368715083798,2,Premium Quality Zone 💎
Mumbai,"Versova, Andheri West",4.1,1295,1000.0,1,7.16703787691222,1295.0,0.7716049382716049,3,High Demand Hotspot 🔥
Mumbai,Vile Parle East,3.6,1515,1000.0,1,7.323830566202317,1515.0,0.6596306068601583,3,High Demand Hotspot 🔥
Mysore,Chamrajpura,3.6666666666666665,575,663.3333333333334,3,6.3561076606958915,191.66666666666666,1.1516203703703705,1,Emerging / Low Visibility ⚠️
Mysore,Doora,4.2,392,300.0,1,5.973809611869261,392.0,0.7633587786259542,2,Premium Quality Zone 💎
Mysore,Gokulam,3.6333333333333333,869,516.6666666666666,3,6.76849321164863,289.6666666666667,0.5938697318007662,1,Emerging / Low Visibility ⚠️
Mysore,Ittige Gudu,3.8,162,1700.0,1,5.093750200806762,162.0,10.429447852760736,2,Premium Quality Zone 💎
Mysore,Jayalakhsmipuram,3.8333333333333335,750,933.3333333333334,3,6.621405651764134,250.0,1.2427873945849979,2,Premium Quality Zone 💎
Mysore,Kuvempunagar,3.5,127,700.0,1,4.852030263919617,127.0,5.46875,1,Emerging / Low Visibility ⚠️
Mysore,"Pai Hotels, Doora",3.7,132,1000.0,1,4.890349128221754,132.0,7.518796992481203,2,Premium Quality Zone 💎
Mysore,Vijay Nagar,3.6142857142857143,1251,892.8571428571429,7,7.132497551660044,178.71428571428572,0.7131446827932452,1,Emerging / Low Visibility ⚠️
Nagpur,Bajaj Nagar,3.8599999999999994,317,410.0,5,5.762051382780177,63.4,1.2893081761006289,1,Emerging / Low Visibility ⚠️
Nagpur,Civil Lines,3.966666666666667,550,516.6666666666666,3,6.311734809152915,183.33333333333334,0.9376890502117362,2,Premium Quality Zone 💎
Nagpur,Dhantoli,4.3,270,1100.0,1,5.602118820879701,270.0,4.059040590405904,2,Premium Quality Zone 💎
Nagpur,Dharampeth,3.9333333333333336,443,450.0,3,6.095824562432225,147.66666666666666,1.0135135135135136,1,Emerging / Low Visibility ⚠️
Nagpur,Mohan Nagar,4.4,257,1200.0,1,5.552959584921617,257.0,4.651162790697675,2,Premium Quality Zone 💎
Nagpur,Pratap Nagar,4.5,520,600.0,1,6.255750041753367,520.0,1.1516314779270633,2,Premium Quality Zone 💎
Nagpur,Ramdaspeth,4.0,306,1000.0,1,5.726847747587197,306.0,3.257328990228013,2,Premium Quality Zone 💎
Nagpur,Sadar,4.2,275,1300.0,1,5.62040086571715,275.0,4.7101449275362315,2,Premium Quality Zone 💎
